"text","text_en","cmp_code","eu_code"
"We will also ensure justice and compensation are delivered swiftly for those sub-postmasters shamefully affected by the Horizon IT scandal.",NA,"503",NA
"Get Britain building again",NA,"H",NA
"The dream of homeownership is now out of reach for too many young people.",NA,"503",NA
"The Conservatives have failed to act even though the housing crisis is well known to be one of the country’s biggest barriers to growth.",NA,"410",NA
"Labour will get Britain building again,",NA,"410",NA
"creating jobs across England,",NA,"701",NA
"with 1.5 million new homes over the next parliament.",NA,"411",NA
"We will immediately update the National Policy Planning Framework to undo damaging Conservative changes, including restoring mandatory housing targets.",NA,"404",NA
"We will take tough action to ensure that planning authorities have up-todate Local Plans and reform and strengthen the presumption in favour of sustainable development.",NA,"416.2",NA
"Labour will support local authorities by funding additional planning officers, through increasing the rate of the stamp duty surcharge paid by non-UK residents.",NA,"301",NA
"We will ensure local communities continue to shape housebuilding in their area,",NA,"301",NA
"but where necessary Labour will not be afraid to make full use of intervention powers to build the houses we need.",NA,"403",NA
"Labour will take a brownfield first approach, prioritising the development of previously used land wherever possible, and fast-tracking approval of urban brownfield sites.",NA,"416.2",NA
"But brownfield development alone will not be enough to meet our housing need.",NA,"403",NA
"Labour is committed to preserving the green belt which has served England’s towns and cities well over many decades.",NA,"501",NA
"Under the Conservatives, greenbelt land is regularly released for development but haphazardly and often for speculative housebuilding.",NA,"416.2",NA
"Without changing its purpose or general extent, Labour will take a more strategic approach to greenbelt land designation and release to build more homes in the right places.",NA,"403",NA
"The release of lower quality ‘grey belt’ land will be prioritised and we will introduce ‘golden rules’ to ensure development benefits communities and nature.",NA,"403",NA
"In partnership with local leaders and communities, a Labour government will build a new generation of new towns, inspired by the proud legacy of the 1945 Labour government.",NA,"305.1",NA
"Alongside urban extensions and regeneration projects, these will form part of a series of large-scale new communities across England.",NA,"410",NA
"Housing need in England cannot be met without planning for growth on a larger than local scale so we will introduce effective new mechanisms for cross-boundary strategic planning.",NA,"411",NA
"Labour will require all Combined and Mayoral Authorities to strategically plan for housing growth in their areas.",NA,"301",NA
"We will give Combined Authorities new planning powers along with new freedoms and flexibilities to make better use of grant funding.",NA,"301",NA
"Labour will further reform compulsory purchase compensation rules to improve land assembly, speed up site delivery, and deliver housing, infrastructure, amenity, and transport benefits in the public interest.",NA,"303",NA
"We will take steps to ensure that for specific types of development schemes, landowners are awarded fair compensation rather than inflated prices based on the prospect of planning permission.",NA,"303",NA
"Labour will deliver the biggest increase in social and affordable housebuilding in a generation.",NA,"403",NA
"We will strengthen planning obligations to ensure new developments provide more affordable homes;",NA,"403",NA
"make changes to the Affordable Homes Programme to ensure that it delivers more homes from existing funding;",NA,"403",NA
"and support councils and housing associations to build their capacity and make a greater contribution to affordable housing supply.",NA,"403",NA
"Labour will prioritise the building of new social rented homes",NA,"504",NA
"and better protect our existing stock by reviewing the increased right to buy discounts introduced in 2012 and increasing protections on newly-built social housing.",NA,"504",NA
"Labour wants exemplary development to be the norm not the exception.",NA,"403",NA
"We will take steps to ensure we are building more high-quality, well-designed, and sustainable homes",NA,"416.2",NA
"and creating places that increase climate resilience and promote nature recovery.",NA,"501",NA
"We will implement solutions to unlock the building of homes affected by nutrient neutrality without weakening environmental protections.",NA,"416.2",NA
"Labour will support firsttime buyers who struggle to save for a large desposit, with lower mortgage costs",NA,NA,NA
"Labour will work with local authorities to give first-time buyers the first chance to buy homes",NA,"403",NA
"and end the farce of entire developments being sold off to international investors before houses are even built.",NA,"403",NA
"And we will introduce a permanent, comprehensive mortgage guarantee scheme, to support first-time buyers who struggle to save for a large deposit, with lower mortgage costs.",NA,"403",NA
"Economic growth across the country",NA,"H",NA
"Every town and city across the country has a vital contribution to make to our economy.",NA,"410",NA
"But too many areas have been held back because decisions are often taken in Westminster, and not by local leaders who understand local ambitions and strengths.",NA,"301",NA
"This means we fail to make the most of the contribution everyone can make, hampering economic growth.",NA,"410",NA
"So, Labour will transfer power out of Westminster, and into our communities, with landmark devolution legislation to take back control.",NA,"301",NA
"In England, Labour will deepen devolution settlements for existing Combined Authorities.",NA,"301",NA
"We will also widen devolution to more areas, encouraging local authorities to come together and take on new powers.",NA,"301",NA
"Towns and cities will be able to take hold of the tools they need to pursue growth,",NA,"410",NA
"create jobs,",NA,"701",NA
"and improve living standards.",NA,"503",NA
"Local areas will be able to gain new powers over transport, adult education and skills, housing and planning, and employment support.",NA,"301",NA
"We will ensure those places have the strong governance arrangements, capacity, and capability to deliver, providing central support where needed.",NA,"301",NA
"At the centre of our approach is a new statutory requirement for Local Growth Plans that cover towns and cities across the country.",NA,"301",NA
"Local leaders will work with major employers, universities, colleges, and industry bodies to produce long-term plans that identify growth sectors and put in place the programmes and infrastructure they need to thrive.",NA,"301",NA
"These will align with our national industrial strategy.",NA,"404",NA
"Labour will review the governance arrangements for Combined Authorities to unblock decision making.",NA,"301",NA
"We will provide greater flexibility with integrated settlements for Mayoral Combined Authorities that can show exemplary management of public money.",NA,"301",NA
"On housing and planning we will seek to consolidate powers to allow for improved decision making.",NA,"301",NA
"Our approach will require partnership with local authorities.",NA,"301",NA
"Local government is facing acute financial challenges because of the Conservatives’ economic mismanagement which sent interest rates soaring, along with their failures on public services.",NA,"301",NA
"To provide greater stability, a Labour government will give councils multiyear funding settlements and end wasteful competitive bidding.",NA,"301",NA
"We recognise good jobs deliver better services that local communities can rely on.",NA,"701",NA
"Labour will provide capacity and support to councils,",NA,"301",NA
"and will overhaul the local audit system, so taxpayers get better value for money.",NA,"303",NA
"Improving public services is essential to growing our economy across the country.",NA,"410",NA
"Public service workers have a critical role to play, but services are suffering from recruitment and retention crises.",NA,"303",NA
"Labour will act to improve public service workers’ living standards throughout the parliament, and ensure any independent mechanisms have the confidence of all involved.",NA,"303",NA
"Labour will also work with the Scottish and Welsh Governments, and the Northern Ireland Executive, to drive growth across the country.",NA,"410",NA
"Our industrial strategy will support successful industries across all nations of the UK.",NA,"410",NA
"A fair and properly managed immigration system",NA,"H",NA
"People who have come to the UK to work make a substantial contribution to our economy, our public services, and our communities.",NA,"607.1",NA
"But under the Conservatives, our economy has become overly dependent on workers from abroad to fill skills shortages.",NA,"601.2",NA
"As a result, we have seen net migration reach record highs; more than triple the level than at the last election in 2019.",NA,"601.2",NA
"The overall level must be properly controlled and managed.",NA,"601.2",NA
"Failure to do so reduces the incentives for businesses to train locally.",NA,"601.2",NA
"So, Labour will reduce net migration.",NA,"601.2",NA
"Labour will transfer power out of Westminster, and into our communities",NA,NA,NA
"We will reform the points-based immigration system so that it is fair and properly managed,",NA,"602.2",NA
"with appropriate restrictions on visas,",NA,"601.2",NA
"and by linking immigration and skills policy.",NA,"602.2",NA
"Labour will not tolerate employers or recruitment agencies abusing the visa system.",NA,"605.1",NA
"And we will not stand for breaches of employment law.",NA,"605.1",NA
"Employers who flout the rules will be barred from hiring workers from abroad.",NA,"605.1",NA
"Conservative policy is incoherent, with decisions on migration, skills and sectoral pay determined in isolation.",NA,"305.1",NA
"Labour will bring joined-up thinking, ensuring that migration to address skills shortages triggers a plan to upskill workers and improve working conditions in the UK.",NA,"602.2",NA
"We will strengthen the Migration Advisory Committee, and establish a framework for joint working with skills bodies across the UK, the Industrial Strategy Council and the Department for Work and Pensions.",NA,"602.2",NA
"We will end the long-term reliance on overseas workers in some parts of the economy by bringing in workforce and training plans for sectors such as health and social care, and construction.",NA,"411",NA
"The days of a sector languishing endlessly on immigration shortage lists with no action to train up workers will come to an end.",NA,"411",NA
"Supporting people into work",NA,"H",NA
"Too many people are out of work or not earning enough.",NA,"503",NA
"Long waits for treatment of health conditions, particularly mental health, are contributing to the rise in economic inactivity.",NA,"504",NA
"Labour will reform employment support so it drives growth and opportunity.",NA,"504",NA
"Our system will be underpinned by rights and responsibilities – people who can work, should work – and there will be consequences for those who do not fulfil their obligations.",NA,"505",NA
"We will bring Jobcentre Plus and the National Careers Service together to provide a national jobs and careers service, focused on getting people into work and helping them get on at work.",NA,"504",NA
"We will ensure the service is responsive to local employers,",NA,"402",NA
"inclusive for all users,",NA,"503",NA
"and works in partnership with other local services.",NA,"303",NA
"Labour will work with local areas to create plans to support more disabled people and those with health conditions into work.",NA,"503",NA
"We will devolve funding so local areas can shape a joined-up work, health, and skills offer for local people.",NA,"301",NA
"We will tackle the backlog of Access to Work claims and give disabled people the confidence to start working without the fear of an immediate benefit reassessment if it does not work out.",NA,"504",NA
"We believe the Work Capability Assessment is not working and needs to be reformed or replaced,",NA,"504",NA
"alongside a proper plan to support disabled people to work.",NA,"503",NA
"One in eight young people are not in education, employment, or training, with those lacking good qualifications and with poor mental health facing particular disadvantages.",NA,"503",NA
"Drawing together existing funding and entitlements, Labour will establish a youth guarantee of access to training, an apprenticeship,",NA,"411",NA
"or support to find work for all 18- to 21-year-olds, to bring down the number of young people who are not learning or earning.",NA,"504",NA
"We will also guarantee two weeks’ worth of work experience for every young person,",NA,"506",NA
"and improve careers advice in schools and colleges.",NA,"506",NA
"We will work with the Scottish and Welsh Governments, and Mayors and Combined Authorities in England, to ensure all aspects of our new approach to Jobcentre Plus and employment support partner effectively with devolved provision, to offer the best opportunities for people right across the country.",NA,"301",NA
"Making work pay",NA,"H",NA
"Greater in-work security, better pay, and more autonomy in the workplace improve the lives of working people and bring substantial economic benefits.",NA,"701",NA
"Britain’s outdated employment laws are not fit for the modern economy,",NA,"701",NA
"and recent Conservative legislation has fuelled hostility and confrontation leading to the worst period in industrial relations since the 1980s.",NA,"701",NA
"For too many people a job does not offer the route out of poverty it should: either because work is insecure, inflexible, or low paid;",NA,"701",NA
"or because people face barriers when trying to move into a better job.",NA,"701",NA
"Responsible businesses face being undercut when rights are not enforced properly.",NA,"701",NA
"Britain’s outdated employment laws are not fit for the modern economy. Labour will implement our plan to ‘Make Work Pay: Delivering a New Deal for Working People’",NA,NA,NA
"Labour will stop the chaos and turn the page to create a partnership between business and trade unions, by implementing ‘Labour’s Plan to Make Work Pay: Delivering a New Deal for Working People’ in full – introducing legislation within 100 days.",NA,"405",NA
"We will consult fully with businesses, workers, and civil society on how to put our plans into practice before legislation is passed.",NA,"405",NA
"This will include banning exploitative zero hours contracts;",NA,"701",NA
"ending fire and rehire;",NA,"701",NA
"and introducing basic rights from day one to parental leave, sick pay, and protection from unfair dismissal.",NA,"701",NA
"We will strengthen the collective voice of workers, including through their trade unions,",NA,"701",NA
"and create a Single Enforcement Body to ensure employment rights are upheld.",NA,"701",NA
"These changes will improve the lives of working people across the entire UK.",NA,"701",NA
"Labour will also make sure the minimum wage is a genuine living wage.",NA,"412",NA
"We will change the remit of the independent Low Pay Commission so for the first time it accounts for the cost of living.",NA,"412",NA
"Labour will also remove the discriminatory age bands, so all adults are entitled to the same minimum wage,",NA,"412",NA
"delivering a pay rise to hundreds of thousands of workers across the UK.",NA,"701",NA
"Labour will stop the chaos, turn the page, and kickstart economic growth by reforming our economy.",NA,"410",NA
"MAKE BRITAIN A CLEAN ENERGY SUPERPOWER",NA,"H",NA
"Set up Great British Energy to cut bills for good",NA,"413",NA
"Energy independence from dictators like Putin",NA,"403",NA
"650,000 new high-quality jobs",NA,"701",NA
"Warmer homes to slash fuel poverty",NA,"503",NA
"Water companies forced to clean up our rivers",NA,"403",NA
"“Energy bills have shot up so much.",NA,NA,NA
"I’ve lived in this house all my life and I’ve never struggled this much to keep warm.",NA,NA,NA
"I can only afford to heat one room with a small portable heater.",NA,NA,NA
"Sometimes I sleep in my armchair to save money.",NA,NA,NA
"It’s no way to live.",NA,NA,NA
"Labour is the only party with a proper plan to cut energy bills for good and get us back on track.",NA,NA,NA
"The savings people will get through things like Great British Energy will make a real difference to me.",NA,NA,NA
"No question.”",NA,NA,NA
"The climate and nature crisis is the greatest long-term global challenge that we face.",NA,"501",NA
"The clean energy transition represents a huge opportunity to generate growth,",NA,"416.2",NA
"tackle the cost-of-living crisis",NA,"403",NA
"and make Britain energy independent once again.",NA,"411",NA
"That is why clean energy by 2030 is Labour’s second mission.",NA,"416.2",NA
"The Conservatives have failed to grasp opportunities in this area for two related reasons.",NA,"416.2",NA
"First, because they simply do not accept that economic growth, energy security, lower bills, and addressing climate change can be complementary.",NA,"416.2",NA
"Second, because they are ideologically opposed to using the role of the state, including public investment, to guarantee that they are.",NA,"403",NA
"The damage done by 14 years of chaotic ‘sticking plaster’ policies was exposed when Putin invaded Ukraine.",NA,"403",NA
"The cost of fossil fuel energy on the international market rocketed.",NA,"403",NA
"The Conservatives’ ban on new onshore wind, failure to build new nuclear power stations, and decision to scrap investment in home insulation landed British families with amongst the highest energy bills in Europe.",NA,"403",NA
"That is just one way we are paying the price.",NA,"403",NA
"While countries around the world are racing ahead to claim the jobs and wealth that the transition offers, Britain is losing out.",NA,"403",NA
"But it is not too late to stop the chaos and turn the page.",NA,"416.2",NA
"We have tremendous untapped advantages: our long coastline, high winds, shallow waters, universities, and skilled offshore workforce combined with our extensive technological and engineering capabilities.",NA,"416.2",NA
"With a serious industrial strategy and a genuine partnership between the public and private sectors, we can make Britain a clean energy superpower.",NA,"406",NA
"Labour will take decisive action to seize this economic opportunity.",NA,"406",NA
"We will shape markets, and use public investment to crowd in private funding.",NA,"403",NA
"At the heart of our approach will be our Green Prosperity Plan where, in partnership with business through our National Wealth Fund, we will invest in the industries of the future.",NA,"416.2",NA
"Our plan will create 650,000 jobs across the country by 2030.",NA,"701",NA
"We will end the chaotic Conservative chopping and changing on policy, harness clean power to boost our energy security,",NA,"416.2",NA
"and invest in home insulation upgrades.",NA,"416.2",NA
"We will save families hundreds of pounds on their bills, not just in the short term, but for good.",NA,"503",NA
"We will provide leadership at home so we can influence others to ensure every country plays their part in meeting our collective obligations to future generations.",NA,"416.2",NA
"At home we will also tackle the Conservatives’ nature emergency, including the unforgivable pollution of our rivers and seas.",NA,"501",NA
"We will improve access to nature,",NA,"501",NA
"promote biodiversity,",NA,"501",NA
"and protect our landscapes and wildlife.",NA,"501",NA
"Labour understands the road ahead.",NA,"305.1",NA
"We have been clear that this transition presents an opportunity to create good jobs, with no community left behind,",NA,"701",NA
"and support well-paying jobs in existing and future industries.",NA,"701",NA
"The Conservatives propose an alternative course.",NA,"305.1",NA
"A denial of reality; delaying action; increasing costs for Britain; exposing us to insecurity; and a failure to win the jobs of the future.",NA,"305.1",NA
"They tried this chaotic approach in the 1970s and 80s, and communities are still scarred by what happened.",NA,"305.1",NA
"That is the choice facing Britain.",NA,"305.1",NA
"Clean power by 2030",NA,"H",NA
"Families and businesses will have lower bills for good, from a zerocarbon electricity system.",NA,"416.2",NA
"We have chosen this mission not because it is easy, but because working people can never again be left vulnerable to dictators like Putin.",NA,"403",NA
"To deliver our clean power mission, Labour will work with the private sector to double onshore wind, triple solar power, and quadruple offshore wind by 2030.",NA,"416.2",NA
"We will invest in carbon capture and storage,",NA,"416.2",NA
"hydrogen and marine energy,",NA,"416.2",NA
"and ensure we have the long-term energy storage our country needs.",NA,"416.2",NA
"A new Energy Independence Act will establish the framework for Labour’s energy and climate policies.",NA,"416.2",NA
"Labour will end a decade of dithering that has seen the Conservatives duck decisions on nuclear power.",NA,"416.2",NA
"We will ensure the long-term security of the sector, extending the lifetime of existing plants, and we will get Hinkley Point C over the line.",NA,"416.2",NA
"New nuclear power stations, such as Sizewell C, and Small Modular Reactors, will play an important role in helping the UK achieve energy security and clean power",NA,"416.2",NA
"while securing thousands of good, skilled jobs.",NA,"701",NA
"SIR PATRICK VALLANCE",NA,NA,NA
"Former Chief Scientific Adviser",NA,NA,NA
"""A national mission for clean power by 2030 is achievable and should be prioritised.",NA,NA,NA
"We desperately need to end the era of high energy bills, excessive carbon emissions and energy insecurity by accelerating the transition to clean, homegrown energy.",NA,NA,NA
"Britain can lead on this by treating this mission like the vaccine challenge.",NA,NA,NA
"We can be the innovators and the implementers, helping ourselves and exporting our solutions worldwide.",NA,NA,NA
"But if we choose to go slowly, others will provide the answers, and ultimately we’ll end up buying these solutions rather than selling them.”",NA,NA,NA
"Labour will create a new publicly-owned company, Great British Energy. It will be owned by the British people and deliver power back to the British people",NA,NA,NA
"Labour will maintain a strategic reserve of gas power stations to guarantee security of supply.",NA,"411",NA
"We will ensure a phased and responsible transition in the North Sea that recognises the proud history of our offshore industry and the brilliance of its workforce, particularly in Scotland and the North East of England, and the ongoing role of oil and gas in our energy mix.",NA,"411",NA
"We will embrace the future of energy production and storage which will make use of existing offshore infrastructure",NA,"416.2",NA
"and the skills of our offshore workforce.",NA,"701",NA
"Labour will not revoke existing licences and we will partner with business and workers to manage our existing fields for the entirety of their lifespan.",NA,"403",NA
"Crucially, oil and gas production in the North Sea will be with us for decades to come,",NA,"411",NA
"and the North Sea will be managed in a way that does not jeopardise jobs.",NA,"701",NA
"And our offshore workers will lead the world in the industries of the future.",NA,"416.2",NA
"We will not issue new licences to explore new fields because they will not take a penny off bills, cannot make us energy secure, and will only accelerate the worsening climate crisis.",NA,"416.2",NA
"In addition, we will not grant new coal licences and will ban fracking for good.",NA,"416.2",NA
"To support investment in this plan, Labour will close the loopholes in the windfall tax on oil and gas companies.",NA,"403",NA
"Companies have benefitted from enormous profits not because of their ingenuity or investment, but because of an energy shock which raised prices for British families.",NA,"403",NA
"Labour will therefore extend the sunset clause in the Energy Profits Levy until the end of the next parliament.",NA,"403",NA
"We will also increase the rate of the levy by three percentage points,",NA,"403",NA
"as well as removing the unjustifiably generous investment allowances.",NA,"403",NA
"Labour will also retain the Energy Security Investment Mechanism.",NA,"403",NA
"Switch on Great British Energy",NA,"H",NA
"To drive forward investment in clean, home-grown energy production, Labour will create a new publiclyowned company, Great British Energy.",NA,"413",NA
"It will be owned by the British people and deliver power back to the British people.",NA,"413",NA
"Great British Energy will partner with industry and trade unions to deliver clean power by co-investing in leading technologies;",NA,"405",NA
"will help support capital-intensive projects;",NA,"405",NA
"and will deploy local energy production to benefit communities across the country.",NA,"301",NA
"To support this, Labour will capitalise Great British Energy with £8.3 billion, over the next parliament.",NA,"413",NA
"The company will create jobs",NA,"701",NA
"and build supply chains in every corner of the UK.",NA,"410",NA
"Scotland will be the powerhouse of our clean energy mission, with Great British Energy headquartered there.",NA,"416.2",NA
"Local power generation is an essential part of the energy mix and reduces pressures on the transmission grid.",NA,"403",NA
"Labour will deploy more distributed production capacity through our Local Power Plan.",NA,"411",NA
"Great British Energy will partner with energy companies, local authorities, and co-operatives to install thousands of clean power projects, through a combination of onshore wind, solar, and hydropower projects.",NA,"416.2",NA
"We will invite communities to come forward with projects, and work with local leaders and devolved governments to ensure local people benefit directly from this energy production.",NA,"301",NA
"Energy system reform",NA,"H",NA
"Under the Conservatives, the broken energy market has let customers down.",NA,"403",NA
"The government has allowed scandalous abuses on their watch, including poor customer service, companies going to the wall with the costs falling on billpayers, and the mass forced installation of pre-payment meters.",NA,"403",NA
"Labour will ensure a much tougher system of regulation that puts consumers first and attracts the investment needed to cut bills.",NA,"403",NA
"Too much of the burden of the bill is on standing charges and we will work with the regulator to reduce them.",NA,"403",NA
"We will strengthen the regulator to ensure it can hold companies to account for wrongdoing,",NA,"403",NA
"require higher standards of performance,",NA,"403",NA
"and ensure there is automatic customer compensation for failure.",NA,"403",NA
"The national grid has become the single biggest obstacle to the deployment of cheap, clean power generation",NA,"416.2",NA
"and the electrification of industry.",NA,"411",NA
"With grid connection dates not being offered until the late 2030s, important business and infrastructure investment is being stalled or lost overseas.",NA,"411",NA
"Labour will work with industry to upgrade our national transmission infrastructure and rewire Britain.",NA,"411",NA
"High-quality jobs",NA,"H",NA
"As Britain becomes a clean energy superpower, Labour is determined that we will create new high-quality jobs,",NA,"701",NA
"working with business and trade unions, as we manage the transition.",NA,"405",NA
"We will rebuild supply chains at home.",NA,"410",NA
"And, as the first major economy to transition to a clean-energy system, we will export the technologies of the future.",NA,"416.2",NA
"Labour’s National Wealth Fund will directly invest in ports, hydrogen and industrial clusters in every corner of the country.",NA,NA,NA
"We will also secure the future of Britain’s automotive and steel industries.",NA,"411",NA
"Labourʼs National Wealth Fund will directly invest in ports, hydrogen and industrial clusters in every corner of the country",NA,"411",NA
"We will reward clean energy developers with a British Jobs Bonus, allocating up to £500 million per year from 2026, to incentivise firms who offer good jobs, terms and conditions and build their manufacturing supply chains in our industrial heartlands, coastal areas, and energy communities.",NA,"416.2",NA
"Labour will end the injustice of the Mineworkers' Pension Scheme.",NA,"504",NA
"We will review the unfair surplus arrangements and transfer the Investment Reserve Fund back to members, so that the mineworkers who powered our country receive a fairer pension.",NA,"504",NA
"Labour will save families hundreds of pounds, slash fuel poverty, and get Britain back on track to meet our climate targets. Our plan will mean good skilled jobs for tradespeople in every part of the country",NA,NA,NA
"Warm homes plan",NA,"H",NA
"The energy shock of recent years has highlighted the urgent importance of improving energy efficiency in British homes.",NA,"403",NA
"Labour will invest an extra £6.6 billion over the next parliament, doubling the existing planned government investment, to upgrade five million homes to cut bills for families.",NA,"403",NA
"The Warm Homes Plan will offer grants and low interest loans to support investment in insulation and other improvements such as solar panels, batteries and low carbon heating to cut bills.",NA,"403",NA
"We will partner with combined authorities, local and devolved governments, to roll out this plan.",NA,"301",NA
"Labour will also work with the private sector, including banks and building societies, to provide further private finance to accelerate home upgrades and low carbon heating.",NA,"403",NA
"We will ensure homes in the private rented sector meet minimum energy efficiency standards by 2030, saving renters hundreds of pounds per year.",NA,"403",NA
"Nobody will be forced to rip out their boiler as a result of our plans.",NA,"403",NA
"Labour will save families hundreds of pounds, slash fuel poverty,",NA,"503",NA
"and get Britain back on track to meet our climate targets.",NA,"501",NA
"Our plan will mean good skilled jobs for tradespeople in every part of the country.",NA,"701",NA
"Accelerating to net zero",NA,"H",NA
"British industry is also held back by high electricity costs, which has often made investing here uncompetitive.",NA,"403",NA
"Labour’s clean energy mission will drive down those bills, making British businesses internationally competitive",NA,"403",NA
"while our National Wealth Fund supports the most energy intensive sectors to decarbonise.",NA,"416.2",NA
"Labour supports the introduction of a carbon border adjustment mechanism.",NA,"416.2",NA
"This will protect British industries as we decarbonise,",NA,"406",NA
"prevent countries from dumping lower-quality goods into British markets,",NA,"406",NA
"and support the UK to meet our climate objectives.",NA,"501",NA
"Labour will ensure the institutional framework for policy making reflects our commitments to reach net zero and meet our carbon budgets.",NA,"416.2",NA
"The Conservatives’ decision to prevent the Bank of England giving due consideration to climate change in its mandates will be reversed.",NA,"416.2",NA
"Britain’s world-leading financial services industry has a major role to play in mobilising trillions of pounds in private capital to address the greatest long-term challenge of our age.",NA,"416.2",NA
"Labour will make the UK the green finance capital of the world, mandating UK-regulated financial institutions – including banks, asset managers, pension funds, and insurers – and FTSE 100 companies to develop and implement credible transition plans that align with the 1.5°C goal of the Paris Agreement.",NA,"416.2",NA
"Improving resilience",NA,"H",NA
"Preparing for the future not only means tackling the climate and nature emergencies, but also adapting to the changes they will bring to our environment.",NA,"411",NA
"Without action, flooding and coastal erosion will pose greater risks to lives, livelihoods and people’s wellbeing.",NA,"411",NA
"The Conservatives’ poor risk management, and a disjointed approach across government and regulators have left Britain badly exposed.",NA,"411",NA
"Labour will improve resilience and preparation across central government, local authorities, local communities, and emergency services.",NA,"411",NA
"This includes formally working with all stakeholders in the Fire and Rescue services to inform policy and establish national standards.",NA,"411",NA
"Protecting nature",NA,"H",NA
"The climate crisis has accelerated the nature crisis.",NA,"501",NA
"Whilst Britain enjoys remarkable natural beauty, the Conservatives have left Britain one of the most nature-depleted countries in the world.",NA,"501",NA
"Labour will deliver for nature, taking action to meet our Environment Act targets,",NA,"501",NA
"and will work in partnership with civil society, communities and business to restore and protect our natural world.",NA,"501",NA
"As part of our plans to improve responsible access to nature, Labour will create nine new National River Walks, one in each region of England,",NA,"501",NA
"and establish three new National Forests in England,",NA,"501",NA
"whilst planting millions of trees and creating new woodlands.",NA,"501",NA
"Labour will expand nature-rich habitats such as wetlands, peat bogs and forests so families can explore and wildlife can thrive, including on public land.",NA,"501",NA
"Labour is committed to reducing waste by moving to a circular economy.",NA,"501",NA
"Britain’s coasts, rivers, and lakes are being polluted by illegal sewage dumping. Labour will put failing water companies under special measures to clean up our water",NA,NA,NA
"Clean water",NA,"H",NA
"Britain’s coasts, rivers, and lakes are being polluted by illegal sewage dumping.",NA,"501",NA
"The Conservatives have turned a blind eye and weakened rather than strengthened regulation, with serious damage being done to our countryside, our tourism industry, and people’s health.",NA,"501",NA
"Labour will put failing water companies under special measures to clean up our water.",NA,"501",NA
"We will give regulators new powers to block the payment of bonuses to executives who pollute our waterways",NA,"501",NA
"and bring criminal charges against persistent law breakers.",NA,"605.1",NA
"We will impose automatic and severe fines for wrongdoing and ensure independent monitoring of every outlet.",NA,"605.1",NA
"Supporting British farmers",NA,"H",NA
"Labour recognises that food security is national security.",NA,"703.1",NA
"That is why we will champion British farming",NA,"703.1",NA
"whilst protecting the environment.",NA,"501",NA
"We will set a target for half of all food purchased across the public sector to be locally produced or certified to higher environmental standards.",NA,"703.1",NA
"We will introduce a land-use framework and make environment land management schemes work for farmers and nature.",NA,"703.1",NA
"And we will work with farmers and scientists on measures to eradicate Bovine TB, protecting livelihoods, so that we can end the ineffective badger cull.",NA,"703.1",NA
"Stronger animal welfare",NA,"H",NA
"Labour will improve animal welfare.",NA,"501",NA
"We will ban trail hunting and the import of hunting trophies.",NA,"501",NA
"We will end puppy smuggling and farming, along with the use of snare traps.",NA,"501",NA
"And we will partner with scientists, industry, and civil society as we work towards the phasing out of animal testing.",NA,"501",NA
"Labour will end the climate and energy chaos, turn the page on 14 years of failed policies, and make Britain a clean energy superpower.",NA,"416.2",NA
"TAKE BACK OUR STREETS",NA,"H",NA
"Crack down on antisocial behaviour with more neighbourhood police",NA,"605.1",NA
"Tough new penalties for offenders",NA,"605.1",NA
"A plan to get knives off our streets",NA,"605.1",NA
"A specialist rape unit in every police force",NA,"605.1",NA
"A new network of Young Futures hubs",NA,"504",NA
"Nour: sister, aunt and campaigner for Raneem’s Law",NA,NA,NA
"“On the night my niece Raneem Oudeh and her mother were murdered they called 999 not once, not twice, not three times, but four times.",NA,NA,NA
"No one came.",NA,NA,NA
"Raneem faced abuse, stalking and threats to kill from her ex-partner.",NA,NA,NA
"She repeatedly asked the police for help.",NA,NA,NA
"But nothing was done.",NA,NA,NA
"No woman should ever be ignored like this.",NA,NA,NA
"And this was preventable.",NA,NA,NA
"It’s the result of police cuts and the Conservatives serving themselves.",NA,NA,NA
"As Director of Public Prosecutions Keir gave victims a voice in the justice system.",NA,NA,NA
"I’m backing Labour’s plan to halve levels of violence against women and girls within a decade.”",NA,NA,NA
"Labour has a straightforward vision for policing and criminal justice. When you call the police, they should come. When you report a crime, it should be properly investigated no matter who you are, or where you live",NA,NA,NA
"Labour has a straightforward vision for policing and criminal justice.",NA,"605.1",NA
"When you call the police, they should come.",NA,"605.1",NA
"When you report a crime, it should be properly investigated no matter who you are, or where you live.",NA,"202.1",NA
"Police should have the trust of communities.",NA,"202.1",NA
"Victims must have faith that justice will be delivered, and criminals will be punished.",NA,"202.1",NA
"Prisons should not be academies of crime.",NA,"605.1",NA
"These are not outlandish expectations.",NA,"605.1",NA
"They are the basics of a safe, secure, law-abiding society.",NA,"605.1",NA
"Sadly, this vision is a world away from Britain today.",NA,"605.1",NA
"Our sense of security has been badly eroded.",NA,"605.1",NA
"Serious violence is too high.",NA,"605.1",NA
"Growing numbers of young people are drawn into gangs, drug dealing and violence at ever earlier ages.",NA,"605.1",NA
"Antisocial behaviour blights our town and city centres.",NA,"605.1",NA
"Fewer criminals are being caught and punished.",NA,"605.1",NA
"More victims are being let down.",NA,"605.1",NA
"This is not an accident, but the result of Conservative choices over the last 14 years.",NA,"605.1",NA
"Community policing has been downgraded, with neighbourhood officers pulled off the beat to plug shortages elsewhere, weakening connections with communities they serve.",NA,"605.1",NA
"Trust in the police has been undermined by failures in vetting and appalling misconduct of some officers.",NA,"605.1",NA
